95,ULTG CILEGON,GI 150KV PLTGU CILEGON,5A3 DIAMETER#3 150kV,,DIAMETER 150kV,150 kV,HAR OFF GI PCLG 5A3 DIA#3 150kV,M.UPT,ULTG,MAY, 19,8:00:00,16:00:00,,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Menunggu Kesiapan Labuan (derating),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,ULTG RANGKAS,GIS 150KV PLTU LABUAN,5AB1 DIAMETER#1 150kV,,DIAMETER 150kV,150 kV,Har off cut off 5AB1 GIS Labuan,M.UPT,ULTG,MAY, 19,8:00:00,16:00:00,,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Juni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,ULTG SURALAYA,GITET 500KV JAWA 9&10,7AB2 DIAMETER#2 500kV,,DIAMETER 500kV,500 kV,HAR OFF GITET JAWA 9&10 7AB2 DIA#2 500kV,M.UPT,ULTG,MAY, 20,8:00:00,16:00:00,,TERLAKSANA,,,,MAY, 20,10:26:00,MAY, 20,15:16:00,290,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,ULTG CILEGON,GI 150KV PLTGU CILEGON,5AB3 DIAMETER#3 150kV,,DIAMETER 150kV,150 kV,HAR OFF GI PCLG 5AB3 DIA#3 150kV,M.UPT,ULTG,MAY, 20,8:00:00,16:00:00,,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Menunggu Kesiapan Labuan (derating),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,ULTG RANGKAS,GIS 150KV PLTU LABUAN,PHT 150KV SST#1 150kV,,PEMBANGKIT 150kV,150 kV,HAR OFF BAY SST#1,M.UPT,ULTG,MAY, 20,8:00:00,16:00:00,,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Juli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,ULTG SURALAYA,GITET 500KV JAWA 9&10,7B2 DIAMETER#2 500kV,,DIAMETER 500kV,500 kV,Har Off 7B2 GITET JAWA 910,M.UPT,ULTG,MAY, 21,8:00:00,16:00:00,,TERLAKSANA,,,,MAY, 21,7:44:00,MAY, 21,14:08:00,384,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,ULTG RANGKAS,GIS 150KV PLTU LABUAN,5B1 DIAMETER#1 150kV,,DIAMETER 150kV,150 kV,HAR OFF GIS TULBN 5B1 DIA#1 150kV,M.UPT,ULTG,MAY, 21,8:00:00,16:00:00,,TERLAKSANA,,,,MAY, 21,10:01:00,MAY, 21,14:55:00,294,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,ULTG SURALAYA,GITET 500KV SURALAYA (HYBRID),BUSBAR A 500kV,,BUSBAR 500kV,500 kV,HAR OFF GITET SRLYA BUSBAR A 500kV,M.UPT,ULTG,MAY, 23,8:00:00,16:00:00,,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Kondisi Sistem - diusulkan kembali Juni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,ULTG SURALAYA,GI 150KV PRIMAETHYCOLINDO,TRF#1 150/20kV,,TRAFO 150/20kV,150 kV,Har Off Bay Trafo#1 GI Pendo,M.UPT,ULTG,MAY, 23,8:00:00,16:00:00,,TERLAKSANA,,,,MAY, 23,8:47:00,MAY, 23,17:25:00,518,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,ULTG RANGKAS,GI 150KV LBI,Bay KTT,,PENGHANTAR 150kV,150 kV,FYI BAY KONSUMER (KTT) GI LBI,M.UPT,ULTG,MAY, 23,8:00:00,16:00:00,,TERLAKSANA,,,,MAY, 23,8:19:00,MAY, 23,16:59:00,520,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,ULTG SURALAYA,GITET 500KV SURALAYA (HYBRID),BUSBAR B 500kV,,BUSBAR 500kV,500 kV,HAR OFF GITET SRLYA BUSBAR B 500kV,M.UPT,ULTG,MAY, 24,8:00:00,16:00:00,,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Kondisi Sistem - diusulkan kembali Juni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,ULTG RANGKAS,GI 150KV PRIMAETHYCOLINDO,TRF#2 150/20kV,,TRAFO 150/20kV,150 kV,Har Off Bay Trafo#2 GI Pendo,M.UPT,ULTG,MAY, 24,8:00:00,16:00:00,,TERLAKSANA,,,,MAY, 24,8:19:00,MAY, 24,17:16:00,537,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,ULTG RANGKAS,GI 150KV MENES BARU,PHT 150kV ANYER#1,,PENGHANTAR 150kV,150 kV,HAR OFF GI MNSRU PHT 150kV ANYER #1,M.UPT,ULTG,MAY, 25,8:00:00,16:00:00,,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Digeser ke Juni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,ULTG RANGKAS,GI 150KV MENES BARU,PHT 150kV ANYER#2,,PENGHANTAR 150kV,150 kV,Har Off Bay Anyer #2,M.UPT,ULTG,MAY, 25,8:00:00,16:00:00,,TERLAKSANA,,,,MAY, 25,8:36:00,MAY, 25,14:04:00,328,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,ULTG RANGKAS,GI 150KV ANYER,PHT 150kV MENES BARU#2,,PENGHANTAR 150kV,150 kV,Har Off Bay Menes #2,M.UPT,ULTG,MAY, 25,8:00:00,16:00:00,,TERLAKSANA,,,,MAY, 25,8:45:00,MAY, 25,21:07:00,742,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,ULTG RANGKAS,GI 150KV ANYER,PHT 150kV MENES BARU#1,,PENGHANTAR 150kV,150 kV,HAR OFF GI ASHI2 PHT 150kV MENES BARU#1,M.UPT,ULTG,MAY, 25,8:00:00,16:00:00,,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Digeser ke Juni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,ULTG RANGKAS,GIS 150KV PLTU LABUAN,5AB4 DIAMETER#4 150kV,,DIAMETER 150kV,150 kV,HAR OFF GIS TULBN 5AB4 DIA#4 150kV,M.UPT,ULTG,MAY, 29,8:00:00,16:00:00,,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Juni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,ULTG RANGKAS,GIS 150KV PLTU LABUAN,5A4 DIAMETER#4 150kV,,DIAMETER 150kV,150 kV,HAR OFF GIS TULBN 5A4 DIA#4 150kV,M.UPT,ULTG,MAY, 29,8:00:00,16:00:00,,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,ULTG SURALAYA,GISTET 500KV LESTARI BANTEN ENERGY,BUSBAR B 500kV,,BUSBAR 500kV,500 kV,HAR OFF GSTET LBE BUSBR B,M.UPT,ULTG,MAY, 30,8:00:00,16:00:00,,TERLAKSANA,,,,MAY, 30,7:50:00,MAY, 30,14:57:00,427,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,ULTG CILEGON,GI 150KV MULTIMAS NABATI ASAHAN,PHT 150kV KRAMATWATU,,PENGHANTAR 150kV,150 kV,Har Off Bay Kramat GI MNA,M.UPT,ULTG,MAY, 30,8:00:00,16:00:00,,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,ULTG CILEGON,GI 150KV KRAMATWATU,PHT 150kV KTT MNA,,PENGHANTAR 150kV,150 kV,Har Off Bay MNA GI Kramatwatu,M.UPT,ULTG,MAY, 30,8:00:00,16:00:00,,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,ULTG RANGKAS,GI 150KV KOPO,TRF#3 150/20kV,,TRAFO 150/70kV,150 kV,Har off bay trafo 3 GI Kopo,M.UPT,ULTG,JUN, 2,8:00:00,16:00:00,,TERLAKSANA,,,,JUN, 2,9:13:00,JUN, 2,18:01:00,528,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,ULTG RANGKAS,GIS 150KV PLTU LABUAN,5AB1 DIAMETER#1 150kV,,DIAMETER 150kV,150 kV,HAR OFF GIS TULBN 5AB1 DIA#1 150kV,M.UPT,ULTG,JUN, 4,8:00:00,16:00:00,,TERLAKSANA,,,,JUN, 4,9:52:00,JUN, 4,13:23:00,211,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,ULTG SURALAYA,GITET 500KV SURALAYA (HYBRID),BUS SECTION/TIE #1,,BUSTIE/BUS SECTION 500kV,500 kV,Har Off Bus Section GITET Suralaya (Hybrid),M.UPT,ULTG,JUN, 7,8:00:00,16:00:00,,TERLAKSANA,,,,JUN, 7,8:08:00,JUN, 7,17:27:00,559,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,ULTG SURALAYA,GITET 500KV SURALAYA (HYBRID),BUSBAR#A 500kV,,BUSBAR 500kV,500 kV,HAR OFF GITET SRLYA BUSBAR C 500kV,M.UPT,ULTG,JUN, 7,8:00:00,16:00:00,,TERLAKSANA,,,,JUN, 7,8:08:00,JUN, 7,17:27:00,559,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,ULTG SURALAYA,GITET 500KV SURALAYA (HYBRID),BUSBAR#C 500kV,,BUSBAR 500kV,500 kV,HAR OFF GITET SRLYA BUSBAR A 500kV,M.UPT,ULTG,JUN, 7,8:00:00,16:00:00,,TERLAKSANA,,,,JUN, 7,8:08:00,JUN, 7,17:27:00,559,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,ULTG SURALAYA,GI 150KV SURALAYA,5B5 DIAMETER#5 150kV,,DIAMETER 150kV,150 kV,HAR OFF GI SLAYA 5B5 DIA#5 150kV,M.UPT,ULTG,JUN, 10,8:00:00,16:00:00,,TERLAKSANA,,,,JUN, 10,8:59:00,JUN, 10,13:49:00,290,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,ULTG RANGKAS,GI 150KV MENES BARU,PHT 150kV PLTU LABUAN#1,,PENGHANTAR 150kV,150 kV,HAR OFF GI MNSRU PHT 150kV LABUAN#1,M.UPT,ULTG,JUN, 10,8:00:00,16:00:00,,TERLAKSANA,,,,JUN, 10,8:28:00,JUN, 10,17:34:00,546,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,ULTG RANGKAS,GIS 150KV PLTU LABUAN,PHT 150kV MENES BARU#1,,PENGHANTAR 150kV,150 kV,HAR OFF GIS TULBN PHT 150kV MENES#1,M.UPT,ULTG,JUN, 10,8:00:00,16:00:00,,TERLAKSANA,,,,JUN, 11,9:34:00,JUN, 11,16:23:00,409,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,ULTG CILEGON,GI 150KV CHANDRA ASRI,PHT 150kV ANYER,,PENGHANTAR 150kV,150 kV,Har Off Bay Anyer GI handra Asri,M.UPT,ULTG,JUN, 13,8:00:00,16:00:00,,TERLAKSANA,,,,JUN, 13,8:46:00,JUN, 13,16:00:00,434,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,ULTG CILEGON,GI 150KV ANYER,PHT 150kV CHANDRA ASRI,,PENGHANTAR 150kV,150 kV,Har Off Bay Chandra Asri GI Anyer,M.UPT,ULTG,JUN, 14,8:00:00,16:00:00,,TERLAKSANA,,,,JUN, 14,8:46:00,JUN, 14,16:00:00,434,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,ULTG CILEGON,GI 150KV INDOFERRO,BUSBAR #1 150kV,,BUSBAR 150kV,150 kV,HAR OFF BUSBAR A GI INDOFERRO,M.UPT,ULTG,JUN, 15,8:00:00,16:00:00,,TERLAKSANA,,,,JUN, 15,9:49:00,JUN, 15,14:58:00,309,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,ULTG CILEGON,GI 150KV INDOFERRO,KOPEL BUS 150kV,,KOPEL 150kV,150 kV,HAR OFF BAY KOPEL GI INDOFFERO,M.UPT,ULTG,JUN, 15,8:00:00,16:00:00,,TERLAKSANA,,,,JUN, 15,9:49:00,JUN, 15,14:58:00,309,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,ULTG SURALAYA,GI 150KV MITSUI,TRF K#2 150/20kV,,PENGHANTAR 150kV,150 kV,HAR OFF TRF K#2 GI MITSUI,M.UPT,ULTG,JUN, 22,8:00:00,16:00:00,,TERLAKSANA,,,,JUN, 22,9:53:00,JUN, 22,17:18:00,445,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,ULTG RANGKAS,GI 150KV MENES BARU,PHT 150kV ANYER#1,,PENGHANTAR 150kV,150 kV,Har off bay Anyer #1,M.UPT,ULTG,JUN, 23,8:00:00,16:00:00,,TERLAKSANA,,,,JUN, 23,9:12:00,JUN, 23,17:01:00,469,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,ULTG CILEGON,GI 150KV ANYER,PHT 150kV MENES BARU#1,,PENGHANTAR 150kV,150 kV,Har off bay Menes #1,M.UPT,ULTG,JUN, 23,8:00:00,16:00:00,,TERLAKSANA,,,,JUN, 23,9:12:00,JUN, 23,17:01:00,469,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,ULTG RANGKAS,GIS 150KV PLTU LABUAN,5AB3 DIAMETER#3 150kV,,DIAMETER 150kV,150 kV,Har Off Cut Off 5AB3,M.UPT,ULTG,JUN, 25,8:00:00,16:00:00,,TERLAKSANA,,,,JUN, 25,9:11:00,JUN, 25,13:55:00,284,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,ULTG SURALAYA,GI 150KV MITSUI,TRF K#1 150/20kV,,PENGHANTAR 150kV,150 kV,HAR OFF TRF K#1 GI MITSUI,M.UPT,ULTG,JUN, 26,8:00:00,16:00:00,,TERLAKSANA,,,,JUN, 26,8:37:00,JUN, 26,17:08:00,511,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,ULTG SURALAYA,GI 150KV MITSUI,BUSBAR #1 150kV,,BUSBAR 150kV,150 kV,HAR OFF BUSBAR GI MITSUI,M.UPT,ULTG,JUN, 27,8:00:00,16:00:00,,TERLAKSANA,,,,JUN, 27,8:17:00,JUN, 27,14:14:00,357,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,ULTG RANGKAS,GIS 150KV PLTU LABUAN,5B3 DIAMETER#3 150kV,,DIAMETER 150kV,150 kV,HAR OFF GIS TULBN 5B3 DIA#3 150kV,M.UPT,ULTG,JUL, 1,8:00:00,16:00:00,,TERLAKSANA,,,,JUL, 1,9:37:00,JUL, 1,14:12:00,275,ADA,ADA,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,ULTG CILEGON,GI 150KV PLTGU CILEGON,5A3 DIAMETER#3 150kV,,DIAMETER 150kV,150 kV,Har Off 5A3 Diameter 3 GI PLTGU,M.UPT,ULTG,JUL, 6,8:00:00,16:00:00,,TERLAKSANA,,,,JUL, 6,9:22:00,JUL, 6,16:19:00,417,ADA,ADA,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,ULTG CILEGON,GI 150KV PLTGU CILEGON,GT#1,,PEMBANGKIT 150kV,150 kV,Har Off Bay GT #1 GI PLTGU,M.UPT,ULTG,JUL, 7,8:00:00,16:00:00,,TERLAKSANA,,,,JUL, 7,9:48:00,JUL, 7,18:43:00,535,ADA,ADA,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,ULTG CILEGON,GI 150KV PLTGU CILEGON,5AB2 DIAMETER#2 150kV,,DIAMETER 150kV,150 kV,HAR OFF GI PCLG 5AB2 DIA#2 150kV,M.UPT,ULTG,JUL, 7,8:00:00,16:00:00,,TERLAKSANA,,,,JUL, 7,9:48:00,JUL, 7,18:43:00,535,ADA,ADA,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,ULTG CILEGON,GI 150KV PLTGU CILEGON,5A2 DIAMETER#2 150kV,,DIAMETER 150kV,150 kV,HAR OFF GI PCLG 5A2 DIA#2 150kV,M.UPT,ULTG,JUL, 7,8:00:00,16:00:00,,TERLAKSANA,,,Berbarengan dengan penggantian CT 5A2,JUL, 7,9:48:00,JUL, 7,18:43:00,535,ADA,ADA,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,ULTG CILEGON,GI 150KV PLTGU CILEGON,5B2 DIAMETER#2 150kV,,DIAMETER 150kV,150 kV,HAR OFF GI PCLG 5B2 DIA#2 150kV,M.UPT,ULTG,JUL, 8,8:00:00,16:00:00,,TERLAKSANA,,,,JUL, 8,9:23:00,JUL, 8,12:51:00,208,ADA,ADA,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,ULTG RANGKAS,GIS 150KV PLTU LABUAN,PHT 150KV SST#1 150kV,,PEMBANGKIT 150kV,150 kV,HAR OFF BAY SST#1 Labuan,M.UPT,ULTG,JUL, 9,8:00:00,16:00:00,,TERLAKSANA,,,,JUL, 9,9:00:00,JUL, 9,16:54:00,474,ADA,ADA,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,ULTG CILEGON,GI 150KV INDOFERRO,BUSBAR #2 150kV,,BUSBAR 150kV,150 kV,Har Off Busbar B GI Indoferro,M.UPT,ULTG,JUL, 9,8:00:00,16:00:00,,TERLAKSANA,,,,JUL, 9,10:07:00,JUL, 9,13:26:00,199,ADA,ADA,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,ULTG CILEGON,GI 150KV CILEGON BARU,IBT#2 500/150kV (LV),,IBT 500/150kV,150 kV,HAR OFF GI CLGRU IBT#2 500/150kV (LV),M.UPT,ULTG,JUL, 13,8:00:00,16:00:00,,TERLAKSANA,,,,JUL, 13,8:11:00,JUL, 13,16:23:00,492,ADA,ADA,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
