122,ULTG PULOGADUNG,GI 150KV PANGERAN KARANG,PHT 150kV PEGANGSAAN,,PENGHANTAR 150kV,150 kV,HAR OFF BAY PEGANGSAAN GI PANGERAN KARANG,M. UPT,ULTG, JUL, 8,08:00,16:00,480,TERLAKSANA,,,BERSURAT KE KTT, JUL, 8,08:33, JUL, 8,16:17,420,ADA,ADA,,,ROT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
123,ULTG HARAPAN INDAH,GIS 150KV JAKARTA GARDEN CITY,PHT 150kV KANDANG SAPI#2,,PENGHANTAR 150kV,150 kV,HAR OFF BAY & SKTT KANDANGSAPI #2 GIS JGC,M. UPT,ULTG, JUL, 8,08:00,16:00,480,TERLAKSANA,,,, JUL, 8,09:22, JUL, 8,16:46,420,ADA,ADA,,,ROB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
124,ULTG ANCOL,GIS 150KV GUNUNG SAHARI,TRF#2 150/20kV,,TRAFO 150/20kV,150/20 kV,HAR OFF TRAFO #2 GIS GUNUNG SAHARI,M. UPT,ULTG, JUL, 9,08:00,16:00,480,TERLAKSANA,,,, JUL, 9,08:45, JUL, 9,19:03,600,ADA,ADA,,,ROT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
125,ULTG HARAPAN INDAH,GIS 150KV KANDANG SAPI,PHT 150kV JAKARTA GARDEN CITY#2,,PENGHANTAR 150kV,150 kV,HAR OFF BAY JGC #2 GIS KANDANG SAPI,M. UPT,ULTG, JUL, 9,08:00,16:00,480,TERLAKSANA,,,, JUL, 9,08:50, JUL, 9,17:38,480,ADA,ADA,,,ROB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
126,ULTG PULOGADUNG,GIS 150KV TANAH TINGGI,PHT 150kV CEMPAKA PUTIH,,PENGHANTAR 150kV,150 kV,HAR OFF BAY & SKTT CEMPAKA PUTIH #1 GIS TANAH TINGGI,M. UPT,ULTG, JUL, 11,08:00,16:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),"Aset SKTT di GIS Tanah Tinggi
0 Joint
Revisi ke Tgl. 01 Agustus 2026
Revisi koordinasi dengan ULTG Karet (UPT Cawang)",,,,,,,,,,,,ROT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
128,ULTG ANCOL,GIS 150KV PRIOK BARAT,BUSBAR #1 150kV,,BUSBAR 150kV,150 kV,HAR OFF BUSBAR #1 GIS PRIOK BARAT,M. UPT,ULTG, JUL, 13,08:00,16:00,480,TERLAKSANA,,,Pekerjaan Tanpa Padam (05), JUL, 13,08:00, JUL, 13,16:00,480,ADA,ADA,,,ROT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
129,ULTG PULOGADUNG,GIS 150KV RAWA TERATE,TRF#2 150/20kV,,TRAFO 150/20kV,150/20 kV,HAR OFF TRAFO #2 GIS RAWA TERATE,M. UPT,ULTG, JUL, 14,08:00,16:00,480,TERLAKSANA,,,, JUL, 14,09:23, JUL, 14,16:54,420,ADA,ADA,,,ROT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
130,ULTG ANCOL,GIS 150KV PRIOK BARAT,BUSBAR #2 150kV,,BUSBAR 150kV,150 kV,HAR OFF BUSBAR #2 GIS PRIOK BARAT,M. UPT,ULTG, JUL, 14,08:00,16:00,480,TERLAKSANA,,,Pekerjaan Tanpa Padam (05), JUL, 14,08:00, JUL, 14,16:00,480,ADA,ADA,,,ROT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
131,ULTG HARAPAN INDAH,GIS 150KV MARUNDA,TRF#2 150/22kV,,TRAFO 150/20kV,150/20 kV,HAR OFF TRAFO #2 GIS MARUNDA,M. UPT,ULTG, JUL, 14,08:00,16:00,480,TERLAKSANA,,,, JUL, 14,09:01, JUL, 14,18:09,540,ADA,ADA,,,ROT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
132,ULTG PULOGADUNG,GIS 150kV RAWA TERATE,PHT 150KV PENGGILINGAN #2,,PENGHANTAR 150kV,150 kV,HAR OFF BAY PENGGILINGAN #2 GIS RAWATERATE,M. UPT,ULTG, JUL, 16,08:00,16:00,480,TERLAKSANA,,,, JUL, 16,08:40, JUL, 16,17:23,480,ADA,ADA,,,ROB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
133,ULTG HARAPAN INDAH,GIS 150KV KELAPA GADING,TRF#3 150/22kV,,TRAFO 150/20kV,150/20 kV,HAR OFF TRAFO #3 GIS KELAPA GADING,M. UPT,ULTG, JUL, 16,08:00,16:00,480,TERLAKSANA,,,, JUL, 16,08:45, JUL, 16,18:50,600,ADA,ADA,,,ROT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
134,ULTG PULOGADUNG,GI 150KV TOSANPRIMA,BUSBAR #1 150kV,,BUSBAR 150kV,150 kV,HAR OFF BUSBAR #1 GI TOSAN,M. UPT,ULTG, JUL, 20,08:00,16:00,480,TERLAKSANA,,,"BERSURAT KE KTT
Bersamaan dengan Pekerjaan Penggantian CVT Busbar Fasa R di GI Tosan", JUL, 31,09:19, JUL, 31,16:53,,ADA,BELUM ADA,,,ROT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
135,ULTG PULOGADUNG,GI 150KV GAMBIR BARU,TRF#2 150/20kV,,TRAFO 150/20kV,150 kV,HAR OFF TRAFO #2 GI GAMBIR BARU,M. UPT,ULTG, JUL, 22,08:00,16:00,480,TERLAKSANA,,,, JUL, 22,08:34, JUL, 22,18:33,,ADA,ADA,,,ROM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
148,ULTG ANCOL,GIS 150KV PRIOK BARAT,GT#2.2,,PEMBANGKIT 150kV,150 kV,HAR OFF BAY GT-2.2 GIS PRIOK BARAT,M. UPT,ULTG,AGT, 10,08:00,16:00,480,TERLAKSANA,,,"TAMBAHAN HAR DILUAR ROT 2026
Mengikuti PO KIT GT-2.2 di Tgl. 29 Juni-22 Agustus 2026",AGT, 10,,AGT, 10,,,ADA,ADA,,,ROB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
149,ULTG ANCOL,GIS 150KV PRIOK BARAT,5A7 DIAMETER#7 150kV,,DIAMETER 150kV,150 kV,HAR OFF PMT 5A7 (GT-2.2) GIS PRIOK BARAT,M. UPT,ULTG,AGT, 10,08:00,16:00,480,TERLAKSANA,,,"TAMBAHAN HAR DILUAR ROT 2026
Mengikuti PO KIT GT-2.2 di Tgl. 29 Juni-22 Agustus 2026",AGT, 10,,AGT, 10,,,ADA,ADA,,,ROB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
137,ULTG HARAPAN INDAH,GI 150KV BEKASI,PHT 150kV BEKASI 2 SUMMARECON#2,,PENGHANTAR 150kV,150 kV,HAR OFF BAY SUMMARECON #2 GI BEKASI,M. UPT,ULTG, JUL, 25,08:00,16:00,480,TERLAKSANA,,,BERSURAT KE KTT KCIC, JUL, 25,08:26, JUL, 25,14:00,,ADA,ADA,,,ROT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
136,ULTG ANCOL,GISTET 500KV PRIOK,PHT 500kV MUARATAWAR #2,,PENGHANTAR 500kV,500 kV,HAR OFF BAY PHT 500kV MUARA TAWAR #2 GISTET PRIOK,M. UPT,ULTG, JUL, 22,07:00,15:00,480,TERLAKSANA,,,, JUL, 22,08:00, JUL, 22,15:00,,,ADA,,,ROT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
138,ULTG HARAPAN INDAH,GIS 150KV BEKASI2 SUMMARECON,PHT 150kV BEKASI#2,,PENGHANTAR 150kV,150 kV,HAR OFF BAY & SKTT BEKASI #2 GIS SUMMARECON,M. UPT,ULTG, JUL, 25,08:00,16:00,480,TERLAKSANA,,,"BERSURAT KE KTT KCIC
Padam Menginap, karena Joint SKTT ada di tengah jalan, hanya bisa dikerjakan di malam hari
Aset SKTT di GIS Summarecon
10 Joint", JUL, 26,08:26, JUL, 26,11:18,,ADA,ADA,,,ROT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
139,ULTG PULOGADUNG,GIS 150KV PEGANGSAAN,TRF#2 150/20kV,,TRAFO 150/20kV,150/20 kV,HAR OFF TRAFO #2 GIS PEGANGSAAN,M. UPT,ULTG, JUL, 27,08:00,16:00,480,TERLAKSANA,,,, JUL, 27,08:15, JUL, 27,18:02,,ADA,ADA,,,ROT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
140,ULTG ANCOL,GI 150KV ANCOL,PHT 150kV ANGKE#2,,PENGHANTAR 150kV,150 kV,HAR OFF BAY ANGKE #2 GI ANCOL,M. UPT,ULTG, JUL, 29,08:00,16:00,480,TERLAKSANA,,,, JUL, 27,08:00, JUL, 27,16:00,,,ADA,,,ROT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
154,ULTG ANCOL,GIS 150KV NEW PLUMPANG,PHT 150kV PEGANGSAAN#2,,PENGHANTAR 150kV,150 kV,HAR OFF BAY PEGANGSAAN #2 GIS PLUMPANG BARU,M. UPT,ULTG,AGT, 15,08:00,16:00,480,JADWAL ULANG,,,"ABK, Periode Siaga Hari Kemerdekaan RI Ke-81 (Tahun 2026) dimulai di Tgl. 13-18 Agustus 2026",,,,,,,,,,,,ROT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
155,ULTG ANCOL,GISTET 500KV PRIOK,IBT#2 500/150kV (HV),,IBT 500/150kV,500/150 kV,HAR OFF IBT #2 GISTET PRIOK (TAHAP 1),M. UPT,ULTG,AGT, 19,07:00,20:00,780,TERLAKSANA,,,"Padam Menginap
Mengikuti PO KIT GT-4.2 di Tgl. 15-28 Agustus 2026
Notif dari ROB Oktober Tgl. 10 Okt 2026",AGT, 19,08:00, AGT, 19,16:00,,ADA,ADA,,,ROB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
156,ULTG ANCOL,GISTET 500KV PRIOK,7B2 DIAMETER#2 500kV,,DIAMETER 500kV,500 kV,HAR OFF PMT 7B2 (IBT 2) GISTET PRIOK,M. UPT,ULTG,AGT, 19,07:00,20:00,780,TERLAKSANA,,,"Padam Menginap
Mengikuti PO KIT GT-4.2 di Tgl. 15-28 Agustus 2026
Notif dari ROB Oktober Tgl. 10 Okt 2026",AGT, 19,08:00, AGT, 19,16:00,,ADA,ADA,,,ROB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
157,ULTG ANCOL,GIS 150KV NEW PRIOK TIMUR,IBT#2 500/150kV (LV),,PENGHANTAR 150kV,150 kV,HAR OFF BAY INCOMER IBT #2 GIS PRIOK TIMUR BARU (TAHAP 1),M. UPT,ULTG,AGT, 19,07:00,20:00,780,TERLAKSANA,,,"Padam Menginap
Mengikuti PO KIT GT-4.2 di Tgl. 15-28 Agustus 2026
Notif dari ROB Oktober Tgl. 10 Okt 2026",AGT, 19,08:00, AGT, 19,16:00,,ADA,ADA,,,ROB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
160,ULTG ANCOL,GIS 150KV NEW PRIOK TIMUR,5A4 DIAMETER#4 150kV,,DIAMETER 150kV,150 kV,HAR OFF PMT 5A4 (INCOMER IBT 2) GIS PRIOK TIMUR BARU,M. UPT,ULTG,AGT, 19,07:00,20:00,780,TERLAKSANA,,,"Padam Menginap
Mengikuti PO KIT GT-4.2 di Tgl. 15-28 Agustus 2026 Notif dari ROB Oktober Tgl. 17 Okt 2026",AGT, 20,08:00,AGT, 20,16:00,,ADA,ADA,,,ROB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
161,ULTG ANCOL,GIS 150KV NEW PRIOK TIMUR,5AB4 DIAMETER#4 150kV,,DIAMETER 150kV,150 kV,HAR OFF PMT 5AB4 GIS PRIOK TIMUR BARU,M. UPT,ULTG,AGT, 19,07:00,20:00,780,TERLAKSANA,,,"Padam Menginap
Mengikuti PO KIT GT-4.2 di Tgl. 15-28 Agustus 2026
Agustus 2026 Notif dari ROB Oktober Tgl. 17 Okt 2026",AGT, 20,08:00,AGT, 20,16:00,,ADA,ADA,,,ROB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
141,ULTG ANCOL,GIS 150KV MANGGA BESAR,TRF#1 150/20kV,,TRAFO 150/20kV,150/20 kV,HAR OFF TRAFO #1 GIS MANGGA BESAR,M. UPT,ULTG,AGT, 2,08:00,16:00,480,TERLAKSANA,,,"Har Trafo dilakukan di hari terakhir Penggantian Trafo #1 GIS Mangga Besar
(20 Juli-02 Agustus 2026)",AGT, 2,08:00,AGT, 2,16:00,,ADA,ADA,,,ROT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
164,ULTG ANCOL,GISTET 500KV PRIOK,7AB2 DIAMETER#2 500kV,,DIAMETER 500kV,500 kV,HAR OFF PMT 7AB2 GISTET PRIOK,M. UPT,ULTG,AGT, 24,08:00,16:00,480,TERLAKSANA,,,,AGT, 24,08:00,AGT, 24,16:00,,ADA,ADA,,,ROB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
163,ULTG ANCOL,GISTET 500KV PRIOK,7A2 DIAMETER#2 500kV,,DIAMETER 500kV,500 kV,HAR OFF PMT 7A2 (GT-4.2) GISTET PRIOK,M. UPT,ULTG,AGT, 24,08:00,16:00,480,TERLAKSANA,,,"TAMBAHAN HAR DILUAR ROT 2026
Mengikuti PO KIT GT-4.2 di Tgl. 15-28 Agustus 2026",AGT, 24,08:00,AGT, 24,16:00,,ADA,ADA,,,ROB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
162,ULTG ANCOL,GISTET 500KV PRIOK,GT#4.2,,PEMBANGKIT 500kV,500 kV,HAR OFF BAY GT-4.2 GISTET PRIOK,M. UPT,ULTG,AGT, 24,08:00,16:00,480,TERLAKSANA,,,"TAMBAHAN HAR DILUAR ROT 2026
Mengikuti PO KIT GT-4.2 di Tgl. 15-28 Agustus 2026",AGT, 24,08:00,AGT, 24,16:00,,ADA,ADA,,,ROB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
142,ULTG ANCOL,GI 150KV PLUMPANG,PHT 150kV SUNTER#2,,PENGHANTAR 150kV,150 kV,HAR OFF BAY SUNTER #2 GI PLUMPANG,M. UPT,ULTG,AGT, 5,08:00,16:00,480,TERLAKSANA,,,,AGT, 5,08:00,AGT, 7,16:00,,ADA,ADA,,,ROT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
143,ULTG ANCOL,GIS 150kV SUNTER,PHT 150kV PLUMPANG#2,,PENGHANTAR 150kV,150 kV,HAR OFF BAY & SKTT PLUMPANG #2 GIS SUNTER,M. UPT,ULTG,AGT, 5,08:00,16:00,480,TERLAKSANA,,,"Aset SKTT di GIS Sunter
5 Joint",AGT, 6,08:00,AGT, 6,16:00,,ADA,,,,ROT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
144,ULTG ANCOL,GIS 150kV SUNTER,PHT 150kV PLUMPANG#2,,PENGHANTAR 150kV,150 kV,HAR OFF BAY & SKTT PLUMPANG #2 GIS SUNTER,M. UPT,ULTG,AGT, 6,08:00,16:00,480,TERLAKSANA,,,"Aset SKTT di GIS Sunter
5 Joint",AGT, 6,08:00,AGT, 6,16:00,,ADA,,,,ROT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
152,ULTG HARAPAN INDAH,GIS 150KV KELAPA GADING,PHT 150kV PEGANGSAAN,,PENGHANTAR 150kV,150 kV,HAR OFF BAY PEGANGSAAN GIS KELAPA GADING,M. UPT,ULTG,AGT, 12,08:00,16:00,480,JADWAL ULANG,,,"CROSSING ASET ANTAR ULTG, terkait ada emergency di bay kandang sapi GI Bekasi sehingga personil dialihkan ke GI Bekasi",,,,,,,,,,,,ROT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
145,ULTG HARAPAN INDAH,GITET 500KV BEKASI,IBT#4 500/150kV (HV),,IBT 500/150kV,500/150 kV,HAR OFF IBT #4 GITET BEKASI (TAHAP 2),M. UPT,ULTG,AGT, 7,07:00,15:00,480,TERLAKSANA,,,Dijadwalkan Bersamaan dengan Pekerjaan Penggantian dan Reposisi LA 150kV IBT #4 500/150kV di GITET Bekasi Dalam Rangka Program Anti BO 07-09 Agustus 2026 Pukul 22:00-23:59 WIB,AGT, 8,08:00,AGT, 8,16:00,,ADA,ADA,,,ROB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
146,ULTG HARAPAN INDAH,GI 150KV BEKASI,IBT#4 500/150kV (LV),,PENGHANTAR 150kV,150 kV,HAR OFF BAY INCOMER IBT #4 GI BEKASI (TAHAP 2),M. UPT,ULTG,AGT, 7,07:00,15:00,480,TERLAKSANA,,,Dijadwalkan Bersamaan dengan Pekerjaan Penggantian dan Reposisi LA 150kV IBT #4 500/150kV di GITET Bekasi Dalam Rangka Program Anti BO 07-09 Agustus 2026 Pukul 22:00-23:59 WIB,AGT, 8,08:00,AGT, 8,16:00,,ADA,ADA,,,ROB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
165,ULTG HARAPAN INDAH,GIS 150KV HARAPAN INDAH,PHT 150kV BEKASI,,PENGHANTAR 150kV,150 kV,HAR OFF BAY BEKASI #1 GIS HARAPAN INDAH,M. UPT,ULTG,AGT, 11,08:00,16:00,480,TERLAKSANA,,,,AGT, 11,08:00,AGT, 11,16:00,,ADA,ADA,,,ROM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
166,ULTG HARAPAN INDAH,GI 150KV BEKASI,PHT 150kV HARAPAN INDAH,,PENGHANTAR 150kV,150 kV,HAR OFF BAY HARAPAN INDAH GI BEKASI,M. UPT,ULTG,AGT, 10,08:00,16:00,480,TERLAKSANA,,,,AGT, 10,08:00,AGT, 10,16:00,,ADA,ADA,,,ROM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
151,ULTG PULOGADUNG,GIS 150KV PEGANGSAAN,PHT 150kV KELAPA GADING,,PENGHANTAR 150kV,150 kV,HAR OFF BAY KELAPA GADING GIS PEGANGSAAN,M. UPT,ULTG,AGT, 12,08:00,16:00,480,JADWAL ULANG,,,CROSSING ASET ANTAR ULTG,,,,,,,,,,,,ROT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
153,ULTG PULOGADUNG,GIS 150KV PEGANGSAAN,PHT 150kV NEW PLUMPANG#2,,PENGHANTAR 150kV,150 kV,HAR OFF BAY NEW PLUMPANG #2 GIS PEGANGSAAN,M. UPT,ULTG,AGT, 15,08:00,16:00,480,JADWAL ULANG,,,"ABK, Periode Siaga Hari Kemerdekaan RI Ke-81 (Tahun 2026) dimulai di Tgl. 13-18 Agustus 2026",,,,,,,,,,,,ROT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
147,ULTG PULOGADUNG,GIS 150KV PULOMAS,PHT 150kV CEMPAKA PUTIH,,PENGHANTAR 150kV,150 kV,HAR OFF BAY CEMPAKA PUTIH #2 GIS PULOMAS,M. UPT,ULTG,AGT, 8,08:00,16:00,480,TERLAKSANA,,,CROSSING ASET ANTAR ULTG,AGT, 9,08:04,AGT, 9,16:10,,ADA,,,,ROT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
167,ULTG PULOGADUNG,GIS 150KV TANAH TINGGI,PHT 150kV CEMPAKA PUTIH,,PENGHANTAR 150kV,150 kV,HAR OFF BAY & SKTT CEMPAKA PUTIH #1 GIS TANAH TINGGI,M. UPT,ULTG,AGT, 1,08:00,16:00,480,TERLAKSANA,,,,AGT, 1,,AGT, 1,,,ADA,,,,ROT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
168,ULTG HARAPAN INDAH,GI 150KV BEKASI,PHT 150kV MARUNDA#2,,PENGHANTAR 150kV,150 kV,HAR OFF BAY MARUNDA #2 GI BEKASI,M. UPT,ULTG,SEP, 9,08:00,16:00,480,,,,BERSURAT KE KTT,,,,,,,,,,,,ROT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
