29,ULTG ANGKE,GISTET 500KV MUARAKARANG,IBT#1 500/150kV (HV),TIDAK OKE,IBT 500/150kV,500/150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 25,8:00:00,16:00:00,480,TERLAKSANA,,,Tahap 2, APR, 25,8:30:00, APR, 25,19:38:00,668,ADA,ADA,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,ULTG DURIKOSAMBI,GI 150KV TANGERANG,TRF#5 150/22kV,OKE,TRAFO 150/20kV,150/20 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 25,8:00:00,16:00:00,480,TERLAKSANA,,,"Bersama Har UP2D
Tambahan pekerjaan:
Penggantian Post Isolator LA fasa RST
Pengambilan sampel minyak OLTC
Pengecekan dan perbaikan terminal jumperan netral potin tipe sisi pada MK
Perkuatan isolasi NGR
Pengujian Noncascade", APR, 25,8:53:00, APR, 25,17:18:00,505,,,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,ULTG CITRA RAYA,GI 150KV JATAKE,TRF#2 150/22kV,OKE,TRAFO 150/20kV,150/20 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 26,8:00:00,16:00:00,480,TERLAKSANA,,,"Bersama Har UP2D
Tambahan pekerjaan:
Penggantian Post Isolator LA fasa RST
Pengambilan sampel minyak OLTC
Pengecekan dan perbaikan terminal jumperan netral potin tipe sisi pada MK
Perkuatan isolasi NGR
Pengujian Noncascade", APR, 26,8:51:00, APR, 26,16:56:00,485,,,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,ULTG ANGKE,GI 150KV ANGKE,PHT 150kV MUARAKARANG LAMA#2,OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 28,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Kondisi Sistem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,ULTG DURIKOSAMBI,GIS 150KV ALAM SUTERA,BUSBAR #2 150kV,OKE,BUSBAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 28,8:00:00,16:00:00,480,TERLAKSANA,,,, APR, 28,8:55:00, APR, 28,13:47:00,292,,,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,ULTG DURIKOSAMBI,GIS 150KV ALAM SUTERA,KOPEL BUS 150kV,OKE,BUSBAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 28,8:00:00,16:00:00,480,TERLAKSANA,,,, APR, 28,8:55:00, APR, 28,13:47:00,292,,,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,ULTG CITRA RAYA,GIS 150KV JATAKE BARU,BUSBAR #1 150kV,OKE,BUSBAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 29,8:00:00,16:00:00,480,TERLAKSANA,,,, APR, 29,9:01:00, APR, 29,13:12:00,251,,,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,ULTG CITRA RAYA,GIS 150KV JATAKE BARU,KOPEL BUS 150kV,OKE,BUSBAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 29,8:00:00,16:00:00,480,TERLAKSANA,,,, APR, 29,9:01:00, APR, 29,13:12:00,251,,,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,ULTG DURIKOSAMBI,GIS 150KV KEMBANGAN,PHT 150kV PETUKANGAN#1,OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 29,8:00:00,16:00:00,480,TERLAKSANA,,,, APR, 29,8:50:00, APR, 29,17:36:00,526,,,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,ULTG ANGKE,GI 150KV ANGKE,UGC 150kV MUARAKARANG LAMA #1,OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 30,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Kondisi Sistem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,ULTG CITRA RAYA,GIS 150KV JATAKE BARU,BUSBAR #2 150kV,OKE,BUSBAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 30,8:00:00,16:00:00,480,TERLAKSANA,,,, APR, 30,8:00:00, APR, 30,16:00:00,480,ADA,ADA,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,ULTG DURIKOSAMBI,GISTET 500KV DURIKOSAMBI,IBT#1 500/150kV (HV),OKE,IBT 500/150kV,500/150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 19,8:00:00,16:00:00,480,TERLAKSANA,,,"Tahap 1, Tambahan pekerjaan
Modif Rele Mekanik
Penggantian Terminal Blade", APR, 19,7:17:00, APR, 19,16:03:00,526,,,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,ULTG DURIKOSAMBI,GISTET 500KV KEMBANGAN,IBT#1 500/150kV (HV),OKE,IBT 500/150kV,500/150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 26,8:00:00,16:00:00,480,TERLAKSANA,,,"Tahap 1, Bersama pengujian RC PMT IBT dan 7B1 P2B", APR, 26,7:19:00, APR, 26,19:29:00,730,,,19,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ULTG CITRA RAYA,GI 150KV JATAKE,PHT 150kV CIKUPA#1,OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, MAY, 4,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Kondisi Sistem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ULTG ANGKE,GIS 150KV MUARAKARANG BARU,5AB8 DIAMETER #8 150KV,OKE,DIAMETER 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, MAY, 6,8:00:00,16:00:00,480,TERLAKSANA,,,, MAY, 6,10:13:00, MAY, 6,12:05:00,112,ADA,ADA,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ULTG ANGKE,GIS 150KV MUARAKARANG BARU,5B8 DIAMETER #8 150KV,OKE,DIAMETER 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, MAY, 6,8:00:00,16:00:00,480,TERLAKSANA,,,, MAY, 6,12:06:00, MAY, 6,13:02:00,56,ADA,ADA,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,ULTG CITRA RAYA,GIS 150KV LONTAR,BUSBAR #B,TIDAK OKE,BUSBAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, MAY, 6,8:00:00,16:00:00,480,TERLAKSANA,,,, MAY, 6,8:00:00, MAY, 6,16:00:00,480,ADA,ADA,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,ULTG CITRA RAYA,GIS 150KV LONTAR,BUSBAR #D,TIDAK OKE,BUSBAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, MAY, 7,8:00:00,16:00:00,480,TERLAKSANA,,,, MAY, 7,8:00:00, MAY, 6,16:00:00,480,ADA,ADA,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ULTG DURIKOSAMBI,GIS 150KV ALAM SUTERA,PHT 150kV SUMMARECON GADING SERPONG #2,OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, MAY, 7,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Kondisi Sistem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ULTG DURIKOSAMBI,GI 150KV DURIKOSAMBI,TRF#5 150/20kV,OKE,TRAFO 150/20kV,150/20 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, MAY, 9,8:00:00,16:00:00,480,TERLAKSANA,,,, MAY, 9,9:32:00, MAY, 9,18:14:00,522,ADA,ADA,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ULTG ANGKE,GIS 150KV MUARAKARANG BARU,5B7 DIAMETER #7 150KV,OKE,DIAMETER 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, MAY, 10,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Kondisi Sistem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,ULTG ANGKE,GIS 150KV MUARAKARANG BARU,PHT 150kV PANTAI INDAH KAPUK #2,OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, MAY, 10,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Kondisi Sistem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,ULTG CITRA RAYA,GI 150KV TELUK NAGA,TRF#2 150/20kV,OKE,TRAFO 150/20kV,150/20 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, MAY, 10,8:00:00,16:00:00,480,TERLAKSANA,,,"Bersama Har Busbar UP2D
Tambahan pekerjaan inspeksi SLO,
Penggantian relay diff T2", MAY, 10,8:49:00, MAY, 11,0:41:00,952,ADA,ADA,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ULTG DURIKOSAMBI,GISTET 500KV DURIKOSAMBI,7AB1 DIAMETER#1 500kV,OKE,DIAMETER 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, MAY, 10,8:00:00,16:00:00,480,TERLAKSANA,,,, MAY, 10,8:22:00, MAY, 10,12:26:00,244,ADA,ADA,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,ULTG DURIKOSAMBI,GISTET 500KV DURIKOSAMBI,7AB2 DIAMETER#2 500kV,OKE,DIAMETER 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, MAY, 10,8:00:00,16:00:00,480,TERLAKSANA,,,, MAY, 10,12:29:00, MAY, 10,15:46:00,197,ADA,ADA,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,ULTG CITRA RAYA,GI 150KV JATAKE,PHT 150kV CIKUPA#2,OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, MAY, 11,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Kondisi Sistem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,ULTG ANGKE,GIS 150KV GROGOL,BUSBAR #B,TIDAK OKE,BUSBAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, MAY, 12,8:00:00,16:00:00,480,TERLAKSANA,,,, MAY, 12,8:00:00, MAY, 12,16:00:00,480,ADA,ADA,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,ULTG DURIKOSAMBI,GISTET 500KV KEMBANGAN,7A3 DIAMETER#3 500kV,OKE,DIAMETER 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, MAY, 12,8:00:00,16:00:00,480,TERLAKSANA,,,, MAY, 12,8:22:00, MAY, 12,12:13:00,231,ADA,ADA,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,ULTG ANGKE,GI 150KV DADAP,PHT 150kV TELUKNAGA#1,TIDAK OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, MAY, 13,8:00:00,16:00:00,480,TERLAKSANA,,,, MAY, 13,9:53:00, MAY, 13,20:04:00,611,ADA,ADA,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,ULTG CITRA RAYA,GI 150KV TELUK NAGA,PHT 150kV DADAP #1,TIDAK OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, MAY, 13,8:00:00,16:00:00,480,TERLAKSANA,,,, MAY, 13,9:53:00, MAY, 13,20:04:00,611,ADA,ADA,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,ULTG ANGKE,GIS 150KV KEBON JERUK,TRF#3 150/22kV,OKE,TRAFO 150/20kV,150/20 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, MAY, 17,8:00:00,16:00:00,480,TERLAKSANA,,,Bersama Har Busbar 20kV, MAY, 17,8:41:00, MAY, 17,19:49:00,668,ADA,ADA,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,ULTG DURIKOSAMBI,GI 150KV CILEDUG,TRF#4 150/22kV,OKE,TRAFO 150/20kV,150/20 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, MAY, 17,8:00:00,16:00:00,480,TERLAKSANA,,,, MAY, 17,9:02:00, MAY, 17,16:36:00,454,ADA,ADA,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,ULTG CITRA RAYA,GI 150KV GAJAH TUNGGAL,BUSBAR #B,TIDAK OKE,BUSBAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, MAY, 19,8:00:00,16:00:00,480,TERLAKSANA,,,, MAY, 19,9:24:00, MAY, 19,14:22:00,298,ADA,ADA,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,ULTG ANGKE,GI 150KV DADAP,PHT 150kV TELUK NAGA #2,TIDAK OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, MAY, 20,8:00:00,16:00:00,480,TERLAKSANA,,,, MAY, 20,10:43:00, MAY, 20,19:01:00,498,ADA,ADA,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,ULTG CITRA RAYA,GI 150KV TELUK NAGA,PHT 150kV DADAP #2,TIDAK OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, MAY, 20,8:00:00,16:00:00,480,TERLAKSANA,,,Tambahan pekerjaan investigasi SF6 PMT, MAY, 20,10:43:00, MAY, 20,19:01:00,498,ADA,ADA,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,ULTG DURIKOSAMBI,GI 150KV DURIKOSAMBI,TRF#1 150/20kV,OKE,TRAFO 150/20kV,150/20 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, MAY, 20,8:00:00,16:00:00,480,TERLAKSANA,,,Tambahan pengambilan sampel minyak, MAY, 20,8:34:00, MAY, 20,17:04:00,510,ADA,ADA,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,ULTG ANGKE,GIS 150KV NEW SENAYAN,TRF#2 150/20kV,OKE,TRAFO 150/20kV,150/20 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, MAY, 21,8:00:00,16:00:00,480,TERLAKSANA,,,Tambahan perbaikan PD, MAY, 21,9:31:00, MAY, 21,21:18:00,707,ADA,ADA,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,ULTG CITRA RAYA,GI 150KV CURUG,TRF#2 150/20kV,OKE,TRAFO 150/20kV,150/20 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, MAY, 21,8:00:00,16:00:00,480,TERLAKSANA,,,Tambahan pekerjaan Reklamasi Minyak dan Inspeksi SLO dan perbaikan anomali CT, MAY, 23,8:41:00, MAY, 21,18:09:00,568,ADA,ADA,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,ULTG DURIKOSAMBI,GI 150KV DURIKOSAMBI,KAPASITOR SC#1 150kV,OKE,KAPASITOR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, MAY, 21,8:00:00,16:00:00,480,TERLAKSANA,,,, MAY, 21,8:38:00, MAY, 21,14:25:00,347,ADA,ADA,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,ULTG ANGKE,GIS 150KV MUARAKARANG BARU,5A6 DIAMETER #6 150KV,OKE,DIAMETER 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, MAY, 23,8:00:00,16:00:00,480,TERLAKSANA,,,, MAY, 11,9:53:00, MAY, 11,11:03:00,70,ADA,ADA,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,ULTG ANGKE,GIS 150KV MUARAKARANG BARU,5A8 DIAMETER #8 150KV,OKE,DIAMETER 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, MAY, 23,8:00:00,16:00:00,480,TERLAKSANA,,,, MAY, 11,11:04:00, MAY, 11,11:49:00,45,ADA,ADA,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,ULTG DURIKOSAMBI,GISTET 500KV DURIKOSAMBI,IBT#2 500/150kV (HV),OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, MAY, 24,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Kondisi Sistem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,ULTG ANGKE,GISTET 500KV MUARAKARANG,IBT#2 500/150kV (HV),TIDAK OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, MAY, 30,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Kondisi Sistem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,ULTG CITRA RAYA,GI 150KV GAJAH TUNGGAL,TRF#1 150/22kV,OKE,TRAFO 150/20kV,150/20 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, MAY, 1,8:00:00,16:00:00,480,TERLAKSANA,,,Bersama Har Busbar 20kV, MAY, 1,8:57:00, MAY, 1,16:18:00,441,ADA,ADA,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,ULTG ANGKE,GISTET 500KV KEMBANGAN,IBT#1 500/150kV (HV),TIDAK OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, MAY, 24,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Kondisi Sistem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
